global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36
1515.675245300584	3.54408828314854	12.560561758750763	2297271.4492169856	1942.7730528949053	6.007067954702961	3774367.135054591	36.08486541241922	1515.5411119962994	2.561446340460634	2296864.86215098	6.561007355059174	1628.7799677922176	1125.521745889229	0.71696	24.626934	0.1261297124353967	0.066224322515054	-0.1242667946	0.0046247903	0.0271772723	0.0617901904	-0.0968941608	-0.0284663593	-0.0286001833	-0.0239337278	0.014533733	0.090383501	-0.0957743429	0.0492069295	-0.0451792919	0.0133645727	0.0054691745	0.0437558181	0.0330489824	0.0070141307	-0.0606500786	-0.0218762731	-0.118609087	0.0669340336	-0.0042828385	0.0353218763	0.0058204333	-0.0597408149	-0.0175966661	0.0622643139	-0.0286124691	0.0625334721	0.0498248768	0.0289574543	-0.0536847719	-0.0869319285	0.0039827377	0.0750736347	0.0603356743	0.0402687969	-0.0082360078	0.0373130871	0.0340423045	0.0092923468	-0.0084292566	-0.0429469648	-0.0130558217	0.0903995285	-0.0433319873	0.0048064926	0.0156323033	-0.0133075585	0.0747454834	0.0487963428	0.1146711727	-0.0316769421	0.0308448687	0.0232134159	-0.0568210419	-0.0025646777	0.060390626	-0.0814885411	0.0530272111	0.0076839116	-0.0637218759	0.0810058262	-0.4119210123301684	-0.0279107893273789	0.1696789203991107	0.0007790121608773	-0.0183768090857086	-0.0103698437930575	0.0001075336602924	0.0003377071121725	1.501728032308165	0.0270132371859617	2.255187083020153	0.000729714983265	-0.0023621020883785	-0.0009040916489723	5.57952627592207e-06	8.17381709741633e-07	0.0003468238021979	0.0003117408238705	1.202867497710081e-07	9.718234126750323e-08	0.0005729101314894	8.843697370000637e-07	7.821098317215618e-13	3.2822601876320165e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1521.146703381788	5.471458081203991	29.93685353437246	2313887.2932092813	1944.9419543122592	2.1689014173539363	3782799.20564399	4.704133358199914	1514.079596268503	-1.461515727796268	2292437.0238365936	2.136028222595855	1625.6747389573318	1127.8137408027872	0.700027	24.045303	0.1735117865026703	0.0896438425434752	-0.1484206368	0.006332967	0.0456063644	0.0556522042	-0.122832698	-0.0829916889	-0.0224234304	-0.0242197386	-0.0019440368	0.1029436316	-0.1250865273	0.0408689668	0.0568951695	-0.0300304162	-0.012523707	-0.0077885163	0.0020868987	0.0143640516	-0.0432823655	0.0142624817	-0.1727049399	0.0695894596	0.0237808856	0.0473575484	-0.0085833204	0.0246646486	-0.022560094	0.081571417	0.0587231058	-0.0310046724	0.003738992	-0.0447317937	-0.0868769409	-0.1022511827	-0.0087408405	0.074862435	0.0357397245	0.0144713903	0.0017208775	0.0463962137	0.0464266155	-0.0156267874	0.0069379744	-0.0482654627	0.0275320239	0.0519402163	-0.0026556933	-0.0156174191	0.0413631981	-0.0216450765	0.046670219	0.0380259606	0.0181195768	0.0133557102	-0.0438079442	-0.0168062174	-0.057431937	-0.0008550176	0.0586347667	-0.081631751	0.0562039158	0.0025646777	-0.0598118772	0.0815780375	-0.4608879104430059	-0.0489668981128375	0.2124176659925202	0.002397757110793	-0.0395755895627161	-0.0211987804770074	0.0004493882937123	0.0015662272892365	1.5626769665003053	0.0609489341921403	2.4419593016305963	0.0037147725791578	-0.002397066338639	-3.49642502605e-05	5.7459270318361806e-06	1.222498796278874e-09	0.0007557988426507	0.0004089750404527	5.712318905521376e-07	1.672605837133694e-07	0.000168905947789	-0.0004040041837004	1.632193804474266e-07	2.852921919850039e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1529.4005315570348	8.253828175246781	68.12567954649761	2339065.9859269406	1955.959435449888	11.017481137628693	3825777.313125444	121.38489061800402	1529.2321359734783	15.152539704975196	2338550.925694007	229.59945951084984	1639.231566913311	1131.7065593786408	0.703675	24.170628	0.0733031944890322	0.0327271024062107	-0.1490768294	0.0018819036	0.072475969	0.0373611402	-0.1364683365	-0.0404345973	-0.0369093161	-0.0255066374	-0.0216675007	0.0573519181	-0.0952739157	-0.0509726989	-0.0713976904	-0.0229275981	-0.0541940544	-0.033857141	-0.0143922719	-0.0704334946	-0.037099788	0.0246854191	-0.1530904279	0.0128305525	0.0602111945	-0.0257758353	0.0122301421	0.0102454188	-0.0580198941	0.030969552	-0.0414915981	-0.0124991202	-0.0135324193	-0.044901364	-0.0885335926	-0.1054297987	-0.0154070447	0.0764009279	-0.0044075238	-0.015467513	-0.0030413523	0.0278888363	0.0508490997	-0.0179016293	-0.0070147058	-0.0311066588	0.0283470174	0.036315569	0.0032770999	-0.0307631262	0.0119568267	-0.0446560775	0.033389059	0.0561129884	0.0671352298	0.0101277673	-0.0333764219	-0.022984951	-0.058036534	0.0008550176	0.0568210419	-0.081631751	0.0592265694	-0.0025646777	-0.0555806262	0.0815780375	-0.4566090105259945	0.0042788999170114	0.2084917884935277	1.8308984499800285e-05	-0.0447419909515645	-0.0051664013888484	2.6691703310694737e-05	0.0020018457543098	1.5403431333045106	-0.0223338331957947	2.372656968318357	0.0004988001052175	-0.0028590489455597	-0.0004619826069207	8.174160873106032e-06	2.13427929097246e-07	0.0010423823060108	0.00028658346336	1.086560871884393e-06	8.213008147146976e-08	8.699081832224645e-05	-8.191512946675354e-05	6.710088435554994e-09	7.567402472374088e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1529.6402071252032	0.2396755681684226	0.0574443779768562	2339799.1632540347	1937.908308264328	-18.051127185559835	3755488.61123991	325.84319266925735	1534.8348131681744	5.602677194696071	2355717.9037129846	31.389991747967432	1635.157706627479	1195.304470048871	1.072141	36.827122	0.3531180863096596	0.2439308257438202	-0.0914315501	-0.0003499766	-0.0022093253	0.0635773975	-0.0276790786	0.0211388371	-0.0863791027	0.1053199103	0.0777451826	-0.0183084142	-0.0971086619	0.0064226944	0.0012320109	-0.046748558	-0.0224357808	-0.0683282133	0.0270521239	-0.046210805	0.0152436598	-0.0514140114	-0.0438790326	-0.0031783671	0.0048111387	0.059563776	-0.0060830511	-0.1277534886	-0.043129644	0.0650225632	0.0451508173	-0.0444501652	-0.0329833151	-0.0124325884	-0.0196408138	-0.057064977	0.0137031983	0.0895761754	0.0096106562	0.0261394067	0.0447318232	0.1336927715	0.0330001307	-0.0353698381	-0.0083283343	-0.0496766347	0.0113171707	0.0080782601	-0.029408058	-0.0086561542	0.0114781089	0.0202916127	0.0452568382	-0.0340051205	-0.0509978317	0.0030495671	0.0715103738	-0.0039264135	-0.0586347667	0.0025646777	0.0549512416	-0.0814885411	0.0620868871	-0.0076839116	-0.0510508491	0.0810058262	-0.4302661432389243	0.0263428672870701	0.1851289540176985	0.0006939466569041	-0.0246152635083944	0.0201267274431701	0.0004050851575716	0.0006059111975876	1.320271926393879	-0.2200712069106316	1.743117959623804	0.048431336111102	-0.0012300526601107	0.001628996285449	1.5130295466454092e-06	2.6536288980066398e-06	0.0009609332514199	-8.144905459089998e-05	9.233927136844208e-07	6.633948493751406e-09	0.0001080911716581	2.1100353335853548e-05	4.452249108978659e-10	1.168370139042084e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1531.1516315606525	1.5114244354492712	2.284403824073148	2344425.318830848	1948.2132936242508	10.30498535992274	3795535.037454251	106.19272326822198	1520.3208296926398	-14.513983475534587	2311375.425197317	210.65571632809105	1639.9738795353817	1301.3433257521244	1.787891	61.412491	0.9271373205291183	0.7555775816787301	0.0992526919	0.1093913416	-0.0681028556	-0.084854257	0.0658532825	-0.0003633536	-0.1168812977	0.0378547361	-0.0637914675	0.0006924663	0.0536452919	0.0109162601	0.1356056222	0.0559861555	-0.0320208434	-0.0425610952	0.0500681134	0.0104069307	-0.1302207666	0.0492759196	0.0903682445	0.0305466609	-0.0187736128	0.0865455585	0.0559028785	0.0859189268	0.0143308632	-0.0099180166	-0.0216299379	-0.011656716	-0.0186014161	0.001544306	0.0543430831	0.1439836075	-0.0247895598	0.0829839971	-0.0661182497	0.1142843505	0.0618505076	0.1500435216	-0.042913197	-0.0065593164	-0.1084665286	-0.0003490433	0.0478442682	-0.0611372389	0.0073063901	0.0774755233	-0.0050462762	0.027469579	-0.1397151531	0.0231302406	-0.0091635912	0.0141927544	-0.0112248874	0.0415973195	-0.0592265694	0.0042732129	0.0530272111	-0.0812023727	0.064777029	-0.0127728206	-0.0462468756	0.0798654172	-0.365918612669148	0.0643475305697763	0.1338964310977139	0.0041406046904282	-0.0210532669746328	0.0035619965337616	1.268781930652967e-05	0.0004432400503051	0.5890545332919572	-0.7312173931019217	0.3469852431918055	0.5346788759747703	-0.0005919808359337	0.000638071824177	3.504413101127622e-07	4.071356528085644e-07	-3.730542005597748e-05	-0.0009982386714758	1.3916943655529267e-09	9.964804452299246e-07	0.0010319886824784	0.0009238975108202	8.535866104999463e-07	1.0650006407635038e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1535.6755518843104	4.523920323657876	20.46585509480478	2358299.400655181	1946.687472408765	-1.5258212154858484	3789592.115233226	2.328130381626712	1528.772046540913	8.451216848273134	2337143.970284892	71.42306621653569	1644.3951783400316	1297.3182722035904	0.944972	32.458977	0.1266919709818341	0.0770375881429799	0.1201827661	0.1396511026	-0.0904416625	-0.1116271086	0.0518410324	0.0464254423	-0.1150270094	0.0859966071	-0.1204458125	-0.0542630643	0.0587852539	-0.0125336034	0.0963713867	-0.0422697685	0.0702342725	0.0728567723	0.0598693724	0.0182951341	-0.0011967289	0.0978927253	0.1214759631	-0.0179571965	-0.0158131042	0.0502359024	-0.006715749	0.0218195712	0.0097345876	0.0353539561	-0.0286625153	0.0330944588	-0.0405089175	-0.0562246719	0.0267141227	0.1871195678	-0.059008925	0.0596886368	-0.0394457461	0.1300053616	0.0432951082	0.165151891	-0.0366083494	-0.0342429194	-0.1464094627	0.0086411354	0.151416665	-0.00362341	-0.0222915092	0.0192184889	0.0244139342	0.1101164721	-0.1323096808	-0.0837947054	-0.1116926327	-0.0707164033	0.063840497	0.0946728087	-0.0598118772	0.0059798738	0.0510508491	-0.0807737477	0.0672896215	-0.0178113211	-0.041194508	0.0781648097	-0.3360067835165523	0.0299118291525957	0.1129005585691392	0.000894717523254	-0.0111838552717955	0.0098694117028372	9.740528736010184e-05	0.0001250786187404	0.5191999499156026	-0.0698545833763546	0.2695685879923642	0.004879662818684	-0.0008719816851684	-0.0002800008492347	7.603520592691226e-07	7.840047557215322e-08	-3.742337485190816e-05	-1.1795479593067916e-07	1.4005089853064316e-09	1.3913333883048162e-14	0.0009709845515081	-6.1004130970299954e-05	3.7215039954415103e-09	9.42810999267386e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1534.782532442544	-0.8930194417664552	0.7974837233728713	2355557.421890748	1973.234690208957	26.54721780019213	3893655.142644039	704.7547729308378	1519.685472990337	-9.08657355057585	2309443.9368178644	82.5658188900246	1635.9949080247145	1257.801095063505	1.580014	54.272118	0.9448132710247126	0.5152780590935808	0.0371850916	0.0445573208	0.0440322174	-0.0397605199	0.0614460785	0.031166243	0.0136180936	0.036207989	0.0189218421	0.0447318929	0.113818413	0.0548611441	-0.0189343563	0.0026287219	-0.0260249691	0.0332644973	-0.0132448186	-0.0220595311	0.014531069	0.0221600237	0.0807882382	0.0847868627	-0.066647887	-0.0096510638	0.0223271088	0.0789026633	-0.02215152	-0.0501320153	0.0432537351	-0.036976878	-0.0355056552	0.0533092549	0.0381156054	0.0492058235	0.0054217418	0.0230713684	-0.0629211048	0.0727564372	-0.0156509561	0.0111841154	-0.0428597505	0.0692334519	-0.055546305	-0.0264182124	-0.0906475861	-0.1173022768	-0.037062068	0.1038097822	-0.2302897444	-0.2134804489	-0.0002489876	0.0351849276	0.1286039291	-0.0742678566	0.053193652	-0.0577072704	-0.060390626	0.0076839116	0.0490241061	-0.0802034182	0.0696177779	-0.0227795284	-0.0359208828	0.0759159322	-0.4437438969625731	-0.1077371134460208	0.1969086460915307	0.0116072856136807	0.0938580117140048	0.1050418669858003	0.0110337938198625	0.0088093263629062	0.8616665766065736	0.342466626690971	0.7424692892408923	0.1172833903970929	-0.006445070866438	-0.0055730891812696	4.153893847340787e-05	3.105932302238426e-05	0.0017931417874135	0.0018305651622654	3.215357469768481e-06	3.35096881329978e-06	0.0005832856170047	-0.0003876989345034	1.5031046381507165e-07	3.402221110045536e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1547.9439459602231	13.161413517679192	173.2228057833486	2396130.4598349063	2008.3538199646832	35.119129755726135	4033485.0661667353	1233.353274799529	1530.596271715666	10.91079872532896	2342724.946989897	119.04552882464004	1684.3477806678186	1357.0416068183051	2.005084	68.872887	1.134735930016989	0.6437480196287638	0.1491429552	0.1307949096	-0.0437869899	-0.2430910646	0.0733852954	0.0174150375	0.1480493297	0.2074279947	0.0270664675	0.0242063044	0.2003260867	-0.1210715617	0.0896509294	-0.0661197683	-0.1068367483	-0.1047364968	-0.1922914798	0.0349856292	0.1455736876	0.1744913352	0.1087286814	-0.1838387337	-0.1735898634	-0.1987241522	0.0857919959	0.1004393047	0.0510170373	-0.0453761321	-0.113991257	-0.2121435329	-0.1850072655	0.0226155027	-0.0583678476	0.1724063231	0.0773187622	-0.0463631568	0.0400309054	-0.1248524479	-0.0586053638	-0.0864291323	-0.0179819406	0.0331018797	0.08637673	0.0289198556	-0.1666866556	-0.1959929688	-0.074442811	0.2467988285	-0.084575319	-0.0409763446	-0.1382225435	0.3836400795	0.3181602271	0.2581234608	-0.0654338448	-0.0669958693	-0.0609627523	0.009384579	0.0469489822	-0.0794923845	0.0717551168	-0.0276578354	-0.0304543249	0.073134559	-0.399271967103374	0.0444719298591991	0.1594181037145977	0.0019777525454015	-0.0578957070841141	-0.1517537187981189	0.0230291911690585	0.0033519128987695	0.3460079498366326	-0.515658626769941	0.1197215013501496	0.2659038193622613	-0.0117530449081509	-0.0053079740417129	0.000138134064613	2.8174588427497983e-05	-0.0011608246761665	-0.0029539664635799	1.3475139287970594e-06	8.725917867955329e-06	0.000388193030503	-0.0001950925865016	3.8061117307923284e-08	1.5069382893110308e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1552.8740721615188	4.930126201295707	24.30614436070244	2411417.883991498	1988.1908466913928	-20.16297327329039	3952902.8428674378	406.5454912194226	1541.3154521741365	10.71918045847042	2375653.3231107625	114.9008297012541	1653.2066596397988	1335.8867584228517	1.521197	52.251785	0.2604072027738281	0.1538768421310354	0.1539282338	0.1307971309	-0.0420996682	-0.1648860873	0.0323985511	0.0354481226	0.038391809	0.0034853088	0.042748709	0.0017839526	0.1004527828	-0.1458212682	0.0122361191	-0.0339053911	-0.05490554	0.0763638192	0.0077665755	-0.097666787	-0.0730337248	0.1586916338	0.084735047	0.0326485967	-0.0353053262	-0.0422773934	0.0727805865	-0.1383707807	-0.0164865339	-0.0486831659	-0.0064820155	-0.0360174067	0.0638360286	-0.0573124047	-0.0456016614	0.2037406656	0.0587597237	-0.0469765874	0.072486037	-0.0964538773	-0.0732418292	-0.0810183788	0.0738734597	0.0013277326	0.0077683747	0.0762495564	0.0038759121	0.0627080914	-0.1559211792	0.0266677831	-0.0081402653	0.1237818587	0.0606632736	-0.0103979421	-0.0864591066	-0.0766269903	0.1756392728	-0.0189806306	-0.0615281933	0.0110811301	0.0448275254	-0.0786418943	0.0736957799	-0.0324269895	-0.0248241955	0.0698401994	-0.2869965668076588	0.1122754002957152	0.0823670293593829	0.012605765511563	0.0340032127835598	0.0918989198676739	0.0084454114728451	0.001156218479604	0.3967720359240516	0.050764086087419	0.1574280484913169	0.0025769924362908	-0.0117175500675864	3.5494840564500446e-05	0.0001373009795863	1.2598837066993064e-09	-0.0010938564119034	6.696826426309983e-05	1.196521849862181e-06	4.484748418412374e-09	0.0003951058561358	6.912825632800007e-06	4.7787158229496807e-11	1.561086375528035e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1548.2228408604	-4.651231301118742	21.633952616506743	2396993.964961848	1997.358090962449	9.167244271056234	3989439.343533159	84.03836752521333	1541.7748605828535	0.4594084087170813	2377069.720725277	0.2110560859999608	1662.7906181922326	1326.6442748822665	1.234657	42.409409	0.3410081092525995	0.1942611062608936	0.1079910925	0.066200164	-0.0230152042	-0.1213625179	0.0641297908	0.0754725574	0.0484355239	-0.0410803757	0.0911803853	-0.0671454069	0.054431319	0.0158807407	0.0058986745	-0.0843676841	-0.0022810457	-0.0310900652	-0.0576081748	-0.0349024785	0.0823537954	0.0814585725	0.095983765	-0.0090217256	-0.0391148279	-0.0544257139	-0.0323458246	0.0086948696	-0.0848849194	0.0246759274	-0.0594292697	0.0116361257	0.0306811521	0.0518251317	0.0045816977	0.1154524964	0.0558143847	-0.0321454607	-0.0271383906	-0.0659158363	-0.1014461674	-0.1452117405	-0.0527949077	0.0784451675	0.0980928592	0.0899948264	-0.0552327787	0.0234845441	-0.0534741754	0.0017966008	-0.0110526537	0.0389719323	0.0543842273	-0.0006171569	0.0633641195	0.0610042456	-0.0783198787	-0.0319962095	-0.0620868871	0.0127728206	0.0426618292	-0.0776534394	0.0754344479	-0.0370681691	-0.0190607341	0.066055961	-0.3429017887725791	-0.0559052219649203	0.1175816367434344	0.003125393842947	0.0170535939345484	-0.0169496188490114	0.0002872895791267	0.0002908250660844	0.5814540397067844	0.1846820037827328	0.3380888002913388	0.0341074425212053	-0.0123010372097576	-0.0005834871421711	0.0001513155164358	3.40457245079113e-07	-0.0015881312422616	-0.0004942748303582	2.522160842647373e-06	2.443076079256274e-07	0.0009867691767251	0.0005916633205893	3.500654849307568e-07	9.737134081347316e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1540.629771848669	-7.5930690117311315	57.654697016911584	2373540.0939064818	1978.9017563911327	-18.456334571316347	3916052.16144791	340.6362858083669	1536.0729113127056	-5.701949270147907	2359519.988868691	32.512225479340245	1662.8717839167668	1304.6047013533744	0.8978749999999999	30.841213	0.2289389474272035	0.1248508562001518	0.0864560223	0.0538915647	-0.0393479755	-0.0761638929	0.0714376515	0.0269956378	0.0453672699	-0.012792502	-0.0265667927	-0.0175224483	0.0990306205	-0.002346225	-0.046432849	-0.0646585658	0.0776995434	0.0421308962	0.033654556	0.025202355	0.0632497278	0.0396807431	0.0897953472	-0.0019429604	-0.0260046113	-0.0665881492	0.0085270924	0.0242234508	-0.0719475726	-0.0460607244	-0.0445577964	0.0322720721	-0.0089648347	0.0438059013	0.0201291184	0.1114148149	0.0370226881	-0.0032240516	-0.0235805774	-0.0100890034	-0.0791317989	-0.1059198925	-0.0565242428	0.0621045559	0.0450595401	0.0724407115	-0.0117230837	0.0918813513	-0.0745398218	-0.0435398192	0.0287065899	0.0754399435	0.0390864375	-0.0368131428	-0.0340567824	-0.0636502907	-0.0178953723	0.0020836015	-0.0626387723	0.0144589085	0.0404540309	-0.076528754	0.0769663555	-0.0415630576	-0.0131948967	0.0618083875	-0.3277613041622658	0.0151404846103133	0.1074274725061493	0.0002292342742351	0.0428006119258839	0.0257470179913355	0.0006629089354461	0.0018318923812301	0.6578431872567592	0.0763891475499747	0.4327576590201315	0.0058353018634118	-0.0103903161659086	0.0019107210438489	0.0001079586700275	3.650854907407411e-06	-0.0014702331211415	0.0001178981211201	2.161585430501477e-06	1.3899966963649774e-08	0.0011913959572676	0.0002046267805425	4.187211931518849e-08	1.4194243269935811e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1536.730931986186	-3.898839862482873	15.20095227328547	2361541.957323132	1974.5591413942104	-4.342614996922293	3898883.8028634414	18.85830501149441	1529.3398084138569	-6.733102898848756	2338880.2495993325	45.33467464648552	1649.050767164964	1278.7848544784456	0.8332389999999998	28.621035	0.2093468812494242	0.1063063155272992	0.0626915612	0.0331089446	-0.0359611654	-0.0389576584	0.0501357007	0.0360356054	-0.0286460173	-0.0188140032	0.0458081288	-0.0116198396	0.0738089812	0.0308370165	0.0040660114	-0.0270695084	0.0446826139	0.1090657561	0.0756860145	0.0480877284	0.0212222914	0.0263844426	0.0682817398	0.0379958602	-0.0122150559	0.0187410592	0.0309817797	-0.0136115299	0.0208745065	-0.0170696419	-0.0322681515	0.0594321651	0.0255552658	0.0610738022	0.0151383815	0.0690180047	0.0273947299	-0.0162735349	-0.0222841195	0.0214289313	-0.0788330275	-0.1298034107	-0.0285980516	0.1526550417	0.096381368	0.0527037918	-0.0542528917	0.0418668104	-0.0461114698	-0.0350471119	0.0159929004	0.0316495585	0.0408511312	-0.0447408153	0.0289455513	0.0178288191	-0.0683262422	0.0048182376	-0.0631837885	0.0161386543	0.0382063093	-0.0752698111	0.0782873035	-0.0458939156	-0.0072581889	0.0571272725	-0.3483591686451319	-0.0205978644828661	0.1213541103791274	0.0004242720212545	0.0157849694894451	-0.0270156424364388	0.0007298449362535	0.0002491652617827	0.7415830248801285	0.0837398376233693	0.5499453827903613	0.0070123604051882	-0.0110146368306528	-0.0006243206647442	0.0001213222245111	3.897762924266399e-07	-0.0016109887195345	-0.0001407555983929	2.595284654467408e-06	1.9812138478971466e-08	0.0019861904282654	0.0007947944709977	6.316982511286723e-07	3.944952417333092e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
